ID,label,type,buyer_type,city
EU_body_e9258ce58b8b2c0b0fa9bdc70e3f765454688c83af929197e0702374ce2b7eca,Agentia Nationala Pentru Calificarile Din √ûnvatamantul Superior Si Parteneriat Cu Mediul Economic Si Social - Acpart,buyer,NATIONAL_AGENCY,Bucuresti
EU_body_1dc8ca4f4debf03aae879c96e6d61cc6cf364b7c6464a09afb794bd1f2873fcf,Agentia Nationala Pentru Locuinte,buyer,NATIONAL_AGENCY,Bucuresti
EU_body_6992dc246e7b20958ee77fd792c7810b9008bfd6894ac98b35a2730a3cec1a29,Agentia Nationala Pentru Ocuparea Fortei De Munca,buyer,NATIONAL_AGENCY,Bucuresti
EU_body_ae75c6055a2c4602f07ea4f6b3e28834a082e0046c727af6859fd69d5e0ff7a3,Agentia Nationala Pentru Ocuparea Fortei De Munca,buyer,NATIONAL_AGENCY,Bucuresti
EU_body_7340ce6003adfbf53371704aa3a1a19dcc3d5822d157b021d542c7ec50d03456,Agentia Nationala Pentru Pescuit Si Acvacultura,buyer,NATIONAL_AGENCY,Bucuresti
EU_body_c87121411291f9d66049748d47cec4f67565170525004041d2780d14202a5caa,Agentia Nationala Pentru Pescuit Si Acvacultura,buyer,NATIONAL_AGENCY,Bucuresti
EU_body_7f30167e32d720105f50c47d1cae3e16b386d10e4351d6e87b567c3c50130950,Agentia Nationala Pentru Pescuit Tˇi Acvacultura,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_479ce4b3a6cbaf68b3fffaa415f213e57c2e35a249126cafc1f57d5ffe59b0d7,Agentia Nationala Pentru Protectia Mediului,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_b33867de5504fae4de41bbd9f2975acdcd13881357641aafb7939ceda7595ffe,Agentia Nationala Pentru Romi,buyer,NATIONAL_AUTHORITY,Bucuresti
RO_body_8256469082c8ab762ec2e2c4c3d96e1b5132214733238885d2edba47e1cd58b8,Agentia Pentru Dezvoltare Regionala Nord-Est,buyer,,Piatra Neamt
EU_body_97b8246a89ecfb4a9d7b3961c40298e49e82c85725fd0474fc292cf21bffc4f5,Agentia Pentru Dezvoltare Regionala Nord-Est,buyer,REGIONAL_AGENCY,Piatra Neamt
EU_body_02978ad73c15edc4d25874c84fb052380ad01ffdce813ab58d6365db55f318bb,Agentia Pentru Implementarea Proiectelor Si Programelor Pentru √ûntreprinderi Mici Si Mijlocii,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_f7180926b8a19272f95e76d2191228f28ffa21621a7054a94fed21fdf18f4f98,Agentia Pentru Protectia Mediului Vaslui,buyer,REGIONAL_AGENCY,Vaslui
EU_body_13775cdca4e4a26db4f7d63b6c988cc5d35ee153fad1b6ed2406a4e04d2d16ee,Agentia Pentru Serviciile Societatii Informationale,buyer,NATIONAL_AGENCY,Bucuresti
EU_body_f500973db34b0b343a1dc51f8dd7e2189d4202e4a79b7129fdba8226bd67700a,Agentia Pentru Strategii Guvernamentale,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_a5ae3e19ed0421b59c459205c4430e1b79024b5955ff9bf8199ac8eb6d8e6b41,Ager Business Tech S.A.,bidder,,Bucuresti
RO_body_5b37667006c89656794b4b40292d133babad03a0564067a4d52ed736a66771fd,Ager Business Tech S.A.,bidder,,Bucuresti Sectorul 5
EU_body_09a02918deae4393b3d5f6b01396a307a66b3a58055f48775999f6ab0e06f422,Ager Business Tech Sa,bidder,,Bucuresti
EU_body_119f3a01a5837e14e8b48b108fe96f54a5a13ce68af25c113a2b39fecd5f4ef8,Ageximco S.R.L.,bidder,,Bucuresti
RO_body_83b8c90bfbce5315ae69a65cadb045c8f2a5c74f043a1b8fe3014fda20ffa840,Ageximco S.R.L.,bidder,,Bucuresti Sectorul 4
EU_body_6ae038d302a9c723d80c95954187468f6fedfa1abbff51c4334051357c375737,Aggero S.R.L.,bidder,,Cluj Napoca
RO_body_9d2c1d0f97aeeaefa61dcd67bb47d93844913d9340d41c1087566d1d7f88dc19,Agios S.R.L.,bidder,,Galati
EU_body_f33ffcd35faa1e38ec98624063ce9ae29cd72407c12a487e95b548f5212688e4,Agp Invest,bidder,,Bucuresti
EU_body_ef01d56a1797e82f875e42d37a483fae088b99a82a61d9f8a506edba4f76ba5f,Agp Invest Srl,bidder,,Bucuresti
RO_body_d7aab010440499da51809e6441ea1e69d054dd145c402b8531b7f8bcc896c806,Agresiv Media S.R.L.,bidder,,Bucuresti Sectorul 2
hash::group_RO_body_a7110a09f947531172a3d1296973f2f48d534b5dd7b8d1324f692d046f6216e6,Agress Service S.R.L.,bidder,,Galati
RO_body_b323e21dc1542957dcd9ec71e0df96a8f51ff9a4c0aaab07c93b8a48e4898232,Agressione Group S.R.L.,bidder,,Cluj Napoca
RO_body_c7a4fa22b8cde3dc57b230c95c7c760f301b555c9e52912d75e526f6fcc9147c,Agro San Vet Service S.R.L.,bidder,,Iasi
RO_body_9768d6ebb2adb6014a04cffb5c85c60c6dcaa1c477a5cba8cf9955007d2c571a,Agroalim Distribution S.R.L.,bidder,,Timisoara
RO_body_71c040de7b23e659dbed1c4a284b08bda8e834853b8c308dee72b761b29d469a,Agrocarn Company Srl,bidder,,Botosani
RO_body_4896c8f34f21595077ffb8601a1ee9566870f72f76fc40547fa81fd0456ed70f,Agrocoop S.R.L.,bidder,,Slobozia
EU_body_ae7a60970455b915974ae905dc502b406185da191680f1d78841d53b88e3e3ba,Agro-Pan-Star Srl,bidder,,Sfantu Gheorghe
EU_body_cb959f62bfe1ec8a70a3d9d060bffea5f5140b5674321fd6a69f3d4ce2f09de4,Agroprod Trading S.R.L.,bidder,,Bucuresti
RO_body_4720222201eebbda6821a80aa1ef4eae201c651ea276f386b7e0485b9208b9fe,Agrovest Impex S.R.L.,bidder,,Cluj Napoca
RO_body_0183faa2d94d3aefe029b6207d1d97f1adadf57647b4ae5d04dc826270518dc3,Aimia Com S.R.L.,bidder,,Ploiesti
RO_body_bb7bd22fef473a29af8686751e4c4cecf375ca77672dbd3328a1f7a448c97f16,Air Express Srl,bidder,,Cluj Napoca
EU_body_2a63ffbcf233a4606f4fead411fe18df6f484857234b72ceb92e6f29ba064f49,Air Total Romania,bidder,,Bucuresti
RO_body_4589f51cf774cd508a0d9c420529a187cbdbe65b73b06518209d32f5fe72f240,Ajc Ana Maria S.R.L.,bidder,,Iasi
RO_body_da8713a6912c8cdce627dcadfa43f5bfd4bc71001f2e7eaccb15f7f3eb630fcb,Aktual Technologies S.R.L.,bidder,,Bucuresti Sectorul 3
EU_body_a9da14282e2b63700122103085c02429cecb16edeecafb2e0ac19846291c22d7,Al Stom Company S.R.L.,bidder,,Constanta
RO_body_4a86767dd2b6849e1b8ed68673fe164ad056c43ec36729171174d13ec0b6797a,Al.Ge.R'S Com Xxi S.R.L.,bidder,,Bucuresti
RO_body_42645fbeced1f91fc848b3a10f5387bc266ac77f88c409b2602ae68ed6bee215,Al.Tip. D.Com. S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_7e6af62ab6f36a5b88d046562b1b17b9110003c1e78da65954c93796e6d62a9d,Ala Instal Comconstruct S.R.L.,bidder,,Bucuresti
RO_body_91bb5468238e2643f2f07beb805526eb2d69050a18991aa6f0487d5768a9af2b,Alarmtel S.R.L.,bidder,,Vaslui
RO_body_afc993f6cb6f7bc83c8f2e9a4bbcf311a6d05ba084eb761dc4f944859a11b240,Alba Design S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_b7d8321255766c7082599cdb2fcf1d921f8f492317ecd85751a76fa8fad57610,Albalact Sa,bidder,,Alba Iulia
EU_body_b99a98d940b963b0140532e49b25dd48f91174fa2d907476e79c66fd025e1077,Alcadibo Trading S.A.,bidder,,Pitesti
EU_body_b088b9bd96986f1966fb0eb6e4c0d95cacd40c24273a4c9098dd6daf3f270499,Alcadibo Trading Sa,bidder,,Pitesti
EU_body_08985049b275b207cf2afa58b2a3abf482486ec7e055d9651ba115f57c3ef6a6,Al-Carina S.R.L.,bidder,,Ploiesti
EU_body_cb0070abb2dfba014f7ee136ecabec02bd9e05470da64e98a63e1bfca5153624,Alcatel - Lucent Romania Srl,bidder,,Timisoara
RO_body_b68e8ddbeb8b9c427ed6cc914e2cc12f8412f2fa6d36c3dd177dd8ea16387f73,Alcedo S.R.L.,bidder,,Bucuresti Sectorul 1
EU_body_b730fa8295f038e9582282af03cb4f79af1da870315b8374de1e138f15d7cdef,Alcis S.R.L.,bidder,,Iasi
RO_body_b730fa8295f038e9582282af03cb4f79af1da870315b8374de1e138f15d7cdef,Alcis S.R.L.,bidder,,Iasi
RO_body_c13a0a40e956aa655fb826958aaf556370a32b57e8658208c5b37b77432c61fe,Alco Universal S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_a7997b1854a7d425500806ef51eadee1fade264040d30765de7f13a25261722b,Alcod Impex S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_7e6deaf6a8a79463195c2108b897873bdc338eb065b41ca3345a6b2511a53096,Alcom S.A.,bidder,,Galati
RO_body_cb4107e5c7bd6edc1c68fbe1aac1d2d664dc95e587c82470dcf625ed6c20bbbc,Alcon Plus S.R.L.,bidder,,Iasi
RO_body_f4db187a019de36458aa96b10dc9d449afaec9a2080b77da883c2c3395dcc4a7,Alcon Romania S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_952964ac6c34c204db4315c833552208ed73a6befa081243cf5765cf7fabe869,Alconex Srl Bucuresti,bidder,,Bucuresti
RO_body_b4c70ef59cb4904b411a034307c80600bcdba0531b6bb80483d5b067f3859d62,Alcons Engineering S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_f5cc8748866ca4082d562d477ae933af42dbcb4a977a58696fc5a6d4b7faffcb,Alcopy Birotica S.R.L.,bidder,,Galati
RO_body_c758bb74ec10cf16458f6ddae95d46e1d20d20769e544c689f4d5f5d6be38d98,Alcraft S.R.L.,bidder,,Cluj Napoca
RO_body_6c76e0766c8b3cb0835c70cec4a118e99124ad3ff76d75bcd46336c683cabacd,Aldan S.R.L.,bidder,,Ramnicu Valcea
RO_body_8bd392bae24d56e4cab1fa38918f13201839a9bf37dad44862bbe810706343f6,Aldine S.R.L.,bidder,,Sibiu
RO_body_04de3b0807563a237eb300457a4f2cc91ad29110bba5a5340fb829c6113f48f6,Alex Complex Trade Srl,bidder,,Bucuresti Sectorul 2
RO_body_0962c31c010b5d1a4a77f026e7ab943baa2b72e0f61ad68dea52fdb33c0d4800,Alex Dep Farm 2001 S.R.L.,bidder,,Pitesti
RO_body_ea6487e054893d0bd6ea9ea618d1a09a44f600c0497f8b30cf114178182da6e3,Alex Mobilier Metalic Si De Uz Didactic S.R.L.,bidder,,Cluj Napoca
RO_body_f9519d4abebc5c60328fb61099c95de6ff436466e67229b32b678e8e158fbd9e,Alexandru D & C S.R.L.,bidder,,Ploiesti
RO_body_7c27529ce59d5c0488c989702a903874609265a75673210691230fe720c52a43,Alfa Container Srl,bidder,,Constanta
RO_body_b847faeaf54b507679617e2bdf2edc0a56c21ad2d76df3b51035a362fe00f7ab,Alfa Medical Center S.R.L.,bidder,,Ploiesti
RO_body_853d51fee38a550336fb5c0b498c090670e2c0c94c47e0964323b3c65667192f,Alfa Prest Industry S.R.L.,bidder,,Constanta
RO_body_f2f6d60936d3b9ec58b54e2815c897ab0433a4a7d7d8087418bc548fd81a885e,Alfa Trading Grup S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_c3a60a87a18ea84f84cb785a1ae3913731b42ba51a255f77177c43670f2f05e7,Alfa Travel&Consulting S.R.L.,bidder,,Bucuresti Sectorul 4
RO_body_dc7e8cd419cdf4da421ee83bdbcd70a6d700971c4eae3c2eadfa29dc92fe4096,Alfa Vega S.R.L.,bidder,,Satu Mare
EU_body_34b880add4bd10e2bc7b7014ebbb09a8624c1a0c7690028d60ab35289c48d30b,Alfa-Com-Grup S.R.L.,bidder,,Bucuresti
RO_body_d904a23891fcb22d36894d133672748fdb4b174bfcde98bfa2e9c5149e74e085,Alfa-Com-Grup S.R.L.,bidder,,Bucuresti
RO_body_6a751b2103186eca2ae64425fcddd81dcef7c1c90b854a51738fb3d5ae2706bd,Alfamarket S.R.L.,bidder,,Suceava
EU_body_12e0193de6814c5362bb5549be02a941fc4a91bc49d0397481a2b4e0d2380706,Alfrid S.R.L.,bidder,,Pitesti
RO_body_7907e855e2006f0f3b83205e1d169e703b372a2f2d89b7e8dd5c7ea8c83a671d,Alga 94 S.R.L.,bidder,,Bucuresti Sectorul 4
RO_body_5b2501286efa0e40ed31e408622852cf58c4741308f2bde4675491d77dc22026,Aliat T&T Servicii S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_d64c0b38f7bddd164bc4ccc925ad8b797effe92a6cf7742368e645ca3ec1a53d,Alibris Distributie S.R.L.,bidder,,Bucuresti Sectorul 1
hash::group_RO_body_b4dea4ec77b78958c1cb22b97302fd4aea1f7e39d13afd3f4889d08bd2123c63,Alien Concept S.R.L.,bidder,,Oradea
RO_body_bfee8d75e68c314bf3070e0e24832b4ba2a487956a9f59beb6f8510ec60c5807,Alienor Luteria S.R.L.,bidder,,Iasi
RO_body_6ea98acaf1beb7a089d522140820087e056ad9cd5fce034589fbac245efadbe6,Aligator Atp S.R.L.,bidder,,Bucuresti
RO_body_f3c47336cc155b094eb871e8fc9bf17b9fcb16ae60b70fdc000f91507ffd9a7f,Aligis Serv S.R.L.,bidder,,Braila
RO_body_ff5acb330ffe5eab61036670d535d5b94738022d49436e68d24b5c0da300325e,Alison S.R.L.,bidder,,Slatina
RO_body_90a4c5532e1bfcd789771d9dec28f37f70be9c7fb0d148d47a6028fb9fe38d1c,All - Copy S.R.L.,bidder,,Sibiu
RO_body_6abce1e2aec7b93e7b6d2badeb6c60737b58c695133a87305efd20e977e9287a,All Security Expert S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_77e8a3d7b254312ae2a4d2b7594b3c2c7e7e013351ee283ae3316d0680ef5c61,All Tech 2000 S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_eb2ef194e4a382ed6173aca4c255db9604aa5ec858f331576a1dddf1e73cab99,Allboro Cons S.R.L.,bidder,,Braila
RO_body_e21d53b1fcb708eea899f3aa815cde70714f658dd4ee732fb71453ce9da2d463,Allcod Euroconsult S.R.L.,bidder,,Bucuresti Sectorul 4
RO_body_6fb29889293ccf3edc5323933699537758b5b933145ceaa691a444b3a096e03b,Allert Systems Srl,bidder,,Iasi
EU_body_e581c854319b71b0b653053f1a320ad688c4567d4cec363191ced70cd4cf0006,Alliance Computers S.R.L.,bidder,,Bucuresti
EU_body_59102cfae404377497239ef594283c98231bf08f4830ba51614cdc9606771edd,Allianz - Tiriac Asigurari S.A.,bidder,,Bucuresti
RO_body_66d2aee1ea81756df2cbe2a82865f3e2c94b877d347ed35a6ed8e06d27437d0a,Allianz - Tiriac Asigurari S.A.,bidder,,Bucuresti
EU_body_45b580476dd9e82546b5d4c228a9d626c98a01fcb5a7a8738a37add85c63aeb4,Allmetech Tools & Machines,bidder,,Iasi
RO_body_d118b9509f121cecf1404af55879867823d43f61ade10c6db00a388aab579cc0,Allserv - Co S.R.L.,bidder,,Bucuresti Sectorul 6
EU_body_e3347fa439ab4c5a02dd3cfb4af73a1ac4ffd82fc2b0fdfdaf19f5fd9685533f,Allstar Prod Srl,bidder,,Targu Mures
RO_body_fbaf372c673819db504bbde276e178acd36ea8590132cf902877030f763552fe,Alltelcom S.R.L.,bidder,,Tulcea
RO_body_12701fed49382d6acca8ce03e03e1e9d58b53bab9878acd56f23a321b7a18604,Alma Car Impex S.R.L.,bidder,,Bucuresti Sectorul 6
RO_body_8be2a485b06d29989f91a5d07fd19cc45f9133f4d364ede56eadf9bf725c92da,Alma Consulting S.R.L.,bidder,,Focsani
RO_body_5610ccf855fbc58eadac1099367fcb6ce28ffa1a70d7d48de77281e19c68e54f,Almaclima S.R.L.,bidder,,Constanta
RO_body_554500543358f5012e4a5fee87fe4874c2b2301bdb971ab6e44c890dad1dbde8,Almar Best Services S.R.L.,bidder,,Bucuresti Sectorul 4
EU_body_0ce513a97b1cfbcc116ffe98490b1700c8e0110316d5a28e9401aa04f892501a,Almarom 2001 S.R.L.,bidder,,Slobozia
EU_body_48502b2af5e3c33a6cfa46a59c9837d14c03c641746d64c639f158a4598d7e49,Almatar Trans S.R.L.,bidder,,Buzau
RO_body_7027034843da05cbdff2ad7c1cbd09ce102403d6f2690c85619597fe6ace7dd2,Almera International S.R.L.,bidder,,Galati
EU_body_7027034843da05cbdff2ad7c1cbd09ce102403d6f2690c85619597fe6ace7dd2,Almera International Srl,bidder,,Galati
RO_body_89ab9853639952279bcbade30ac103b96ab2258d980d4ce0eda9a0d121babf89,Almex Serv S.R.L.,bidder,,Baia Mare
RO_body_7edfecc2cad7f1b085795b56daf5c85f733297666858edf5382ed145d1b599b7,Almosan Tehnic S.R.L.,bidder,,Galati
EU_body_76e67449b54cf977e7f671873ee1d6ff9872c00fa5863e97ee79a3f0d0936ef2,Alpha Bank Romania S.A.,bidder,,Bucuresti
RO_body_b132981f0cccbca513fa0adfd02aae6810f99af2d46560d87922a886dae01229,Alpha Brio Medical S.R.L.,bidder,,Bucuresti Sectorul 3
EU_body_9c829258cc8167fa272f12a92c63bf36a46c84846b0deb25237dabfc8592149d,Alpha Construct Sistem S.A.,bidder,,Drobeta Turnu Severin
RO_body_8bf2b223b88ecb9268a67eaa117e022ba1df0fb0cf73147e5228473393139509,Alpha Consult General S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_524224196342817acbabb164d208eaa6fccbe1bb2dc9ea5b4584615f3ea864dc,Alpha Group S.R.L.,bidder,,Iasi
RO_body_5ec96813ff71238f036bc2c9c6a62e0f1bfdb53ec1061b545eeb1267e7203950,Alpha Mdn S.R.L.,bidder,,Buzau
EU_body_48d0bc890eb88c1b9f304b8f88fc3aaf855fd3bd03c0ec2dbf98b9a199eeb7f0,Alpha Medical S.R.L.,bidder,,Bucuresti
RO_body_b2d24a57783d7b727063bf8badfa1315a111a9dde1afee746502abeead8244df,Alpha Medical S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_63e3347bf1127aa8989123c77aed94a6b1f4c21f4d63a674fd729d0f9119db94,Alpha Ned 2000 Exim S.R.L.,bidder,,Bucuresti Sectorul 1
EU_body_39ce47c7f0cf67f882256090793a15e59bced247743c084dfeee94d65f6be0ff,Alpha Pompe S.R.L.,bidder,,Bucuresti
RO_body_87f9484827cc9d624892ff0f7221865d6abd28d2717c37eaa4c6fc90c71ff697,Alpha Pompe S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_0a3dda943443b80bc91607cdeb5497478a44f5a0b96132ea29c24c23a9c6acfe,Alpha Telecom S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_9a907b644fd81270e4f2a15824f0c40aefb228e0e286b8c2c64b0620baff733a,Alphamed Solutions International S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_34a068d6116b8005540f92913ce42ee8e4aa383bdd6816d75d593f733ee0137e,Alphamed Solutions Srl,bidder,,Bucuresti
RO_body_208bdfcdf6e460707ee2a0589510ff2a8367b55d043bad80bde0e3576aba4186,Alromtech S.R.L.,bidder,,Targoviste
RO_body_ab5fc02ac88758c90bbe3ffdfd5ed50c06280dea2081cabd4775a37af24c2d27,Alsa Business S.R.L.,bidder,,Bistrita
hash::group_RO_body_539785e3930c43e58adfccf314ff4eda0f1b0c3e289e13010f48007d39872df3,Alsting Company S.A.,bidder,,Alba Iulia
EU_body_ab9f21264a47aff86e42833281c100b4244bdd6a87e906cb12f25f2493b560f5,Alstom Power Romania S.R.L.,bidder,,Bucuresti
EU_body_8742748175b9bf0b52db2639708959d8f187a6c5d3c61951a402c54d4458739a,Alt Univers Company 2002 S.A.,bidder,,Bucuresti
RO_body_780ff197e35ad332f7136e39dacdbc542517c7e3070ea9c3d7cf748b41902299,Alter Service S.R.L.,bidder,,Suceava
EU_body_31ef16bbd93bfee2d0be4716a6612a319a735d38293468f3d70be96c08231151,Alton Group S.R.L.,bidder,,Targu Mures
EU_body_3d976b7f35dbcd80cfd8eb812a50eaece7250e93167ac397da15ddf0c999d773,Alvi Serv Srl,bidder,,Arad
RO_body_82b6440c34ef0bf0f52249767b90fd9cb0c2c2c983151e8818c6cf21d90373a5,Alvis Tehnology S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_95d4f3a6fedf87935ce7b9449e2697a5c1ce9d0de1b073b16a73bd846d04c2f0,Alyon Plus S.R.L.,bidder,,Bistrita
RO_body_6defab87400498b825fc6f2661f14ebb590749ad93b664fbc00d17d153b08edc,Amadocom S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_d15c329d69f87f6ec7d5d6c8d9f4ad158855f22ebf6719736a83892322aa96b7,Amateos S.R.L.,bidder,,Iasi
RO_body_348287365c03b1efe0bde366d68fb213f293f03c3fa5e92532057c7478a409f3,Ambianta Com S.R.L.,bidder,,Suceava
hash::group_RO_body_43fb6ffc6837e4af49f8d4481db8f6f90806c02c3123268879461f21d1554cb4,Ambient S.A.,bidder,,Sibiu
RO_body_0af266f129ceee5186db441c4e41f66db7ce41128f871da3af557b47883f3647,Ambra S.R.L.,bidder,,Piatra Neamt
RO_body_8ac3e3c68348b9859112837a08e9f01642f72815febb6e79fca1d33b8652c76d,Amco Press S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_58d04afe5964a204322af4fe6d531eb8b7e70117b8eaae4cc04cd32cd0ddb0e0,Amedit S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_7ebd8194fb49774626eabdced05532bc4ea4f13a3bc909c116158d54b102fb2c,Amemob S.R.L.,bidder,,Cluj Napoca
EU_body_ba40712475afea0ab728bab8f2cec1f20582e63b346566ef7b23141068c06dc8,Amerilex S.R.L.,bidder,,Bucuresti
RO_body_044a2d89623edff0701785ef88f18877f010254c278271127db5ac3d33772428,Amerilex S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_a153535225700f9a5302791b099a00e47ce648f48c8d289606eec339e52ff482,Amex Import Export S.R.L.,bidder,,Bucuresti
RO_body_c4cf36f10ee7c2fdba6131cc62f3606e922ca7253aeb38ac1bb25e9fe41c976c,Amex Import Export S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_bc155e5a4a63954b28c7b8431d9adc6f3c2119ceb4a2bb7f90b2e38a48971289,Amg Security S.R.L.,bidder,,Bacau
RO_body_ebf7423b74a6b982344562991e0744f4fa8fb4e465f6d602089e15aaa0c94453,Ami ' 99 S.R.L.,bidder,,Bucuresti
RO_body_d99f7064c0e7546b2c73e5b2ad0f7518b75bb750be13d19d48b9ca2dcbf2fea1,Amia Invest S.R.L.,bidder,,Iasi
EU_body_0b7066a3a860181191ae61d05ad813d44d729ecd1428487e3d618cdba9f262bc,Amiantit Pipe Systems Srl,bidder,,Bucuresti
RO_body_b2467b56e6d37af642bb5146a5ae0914ab9259cfb4c504df9a464a800f4d6072,Amik S.R.L.,bidder,,Satu Mare
RO_body_e5bd2cf862e64f59e19dad911216342221f8712b83d5acdeb4d4c999030608ef,Amiral S.R.L.,bidder,,Miercurea Ciuc
RO_body_ce1673bd00a652b79c437d6730ae04d6a77555e5816a09c9649ed548883037b2,Amm S.R.L.,bidder,,Giurgiu
RO_body_d6dd6c502c7bd546cbc920c44ec0008c4fd8f014d943b5cf173520167be3416e,Amos Communication S.R.L.,bidder,,Iasi
RO_body_095196f77db9e35543e2af09dacc4ecf8a512c2cd1b6f99dbb7519c05dfbb28a,Amp Diagnostics S.R.L.,bidder,,Cluj Napoca
RO_body_43fdd1e969ca9f262444c975d094e9ebc9574b2319ecbb4627f272f08d59c6ee,Amplus International Ltd S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_26ac76fdbf4972d3742b81acff6173ce8a6cf7f4fcd909c7c03a98ac69dbb51d,Ampro System S.R.L.,bidder,,Bacau
EU_body_485709138b99aeae8e4833b7778f0b4f884280503b9d9d9b5da10d6334c0b03d,Ams 2000 Trading Impex Srl,bidder,,Bucuresti
EU_body_8e4db32d4b8985d2a3b66dec0d4dc2ebb3250fd80075c7c5b645639a787a2a62,Ams 2000 Trading Impex Srl,bidder,,Bucuresti
RO_body_e67ffff8051e625382aa00df9a36d3c579f31173880ed221354fd8dab0fdfa6e,Amurgul-Unu S.R.L.,bidder,,Sibiu
EU_body_6cec8a8b4c957d7ec4300e305049fd0b67dc57d7bad1e6bb603335885e4e7699,Ana Elite Services Srl,bidder,,Pitesti
RO_body_b9c276f65954c9c898a9542872f48532399a5e0a6e4a4f30885e7c4c8170434a,Ana Med Consult S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_69b3cae9a5d3bf3608ae9d21dd73cef8a428eb049c926790953a3161afc15ad8,Anaidro Company S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_41bc85d558c8809eddee4c93bc88b53cd4e80a2e041008b74b88307177de4de3,Anais Medical Center S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_f790ca16642e0afe5854c032b34ac9be1c3a1921f74ebef004d19f948dcff3f8,Anaiulia Trade S.R.L.,bidder,,Braila
RO_body_0e5b6ac71588cbeab0dea65ac2de6f3e330ccb5afa9b29325e136e99984d5e85,Analitic Laboratory S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_6f7034867efd85373240fc3da8292e378e15918553b09cf8df098a3908d74637,Analytik-Jena-Romania S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_70504ceee855bd164377e4f2f96098e1ee2535dd69560cdebd2833614fc60192,Anca Electric Systems S.R.L.,bidder,,Timisoara
EU_body_cd90c146af9815ec5f5a98a87b20b6ccfbf3f32b445495df7c1be0e88c819f83,Anca-Rom Srl,bidder,,Bacau
RO_body_c4ea8857511a32d4ea0989f356bdbf1598fde302cb5a666b51bab4b69a750d77,Andalusia Invest S.R.L,bidder,,Braila
RO_body_56c2b4a813e245c2550312609aa8328fa729a87dc7720e76bd7ec569fbfaff62,Andan Impex S.R.L.,bidder,,Focsani
RO_body_1c867e3d306c92dd1c1e16c6463f8d705e49db1cd5df4be76d73829258c96b99,Andbal Impex S.R.L.,bidder,,Bucuresti Sectorul 6
RO_body_20c254beeb8537e425cb6180ca28366ccae72822de9c627454b64f499675aae6,Andema Comp S.R.L.,bidder,,Tulcea
RO_body_b5936a461d58017ad00d37720ea68889de1a7062eacf4d10a72daae6262c49ef,Andera Trading S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_cd58f3fb7ca4c544e50be2a72c6df184b9fd53052026cfa42fc9ae92e279ac8f,Andoabil S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_3392c0dad0f6c1dbd16dee7cfbc0d820c21004d6a40561cb40b7a1cc3d582f52,Andrimex Com S.R.L.,bidder,,Buzau
RO_body_e238d7b2156f7e70b95c2463881a751bd38895c544e028189c9c09c22eee95cb,Andromed Co S.R.L.,bidder,,Brasov
RO_body_403e0a82d6a5f2840b8eef637304aef78106ffcbf637142ef9bbb604a8e7660c,Andvertising Grup S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_c93cde06d8f2d373e3e8f576d42d8e652167285b02893a1cab6534a4dff9be8b,Andy Star-Impex S.R.L.,bidder,,Targoviste
RO_body_73b2dd9f6efaf6d297a0a4980e8cef65473b3021a2979f354cba66ecd153d338,Andyma Image S.R.L.,bidder,,Timisoara
RO_body_656d3608a3e8c60c9e78035299ea64bbcaaa1ca1c0ebcacc48d8b3e7084ad517,Angelo Limited S.R.L.,bidder,,Craiova
RO_body_361966c985e8282a197fc169513da3176955086fc360015b434a167ae9ef32df,Angels Psi S.R.L.,bidder,,Iasi
RO_body_110692e5a05dd22a98eb2a2c215bf5520217e6a04f72323e0b58ff8019599014,Angels S.R.L.,bidder,,Iasi
